report_date,date,province,value
2020-04-15,2020-02-27,Drenthe,0
2020-04-15,2020-02-28,Drenthe,0
2020-04-15,2020-02-29,Drenthe,0
2020-04-15,2020-03-01,Drenthe,0
2020-04-15,2020-03-02,Drenthe,0
2020-04-15,2020-03-03,Drenthe,0
2020-04-15,2020-03-04,Drenthe,0
2020-04-15,2020-03-05,Drenthe,0
2020-04-15,2020-03-06,Drenthe,0
2020-04-15,2020-03-07,Drenthe,0
2020-04-15,2020-03-08,Drenthe,0
2020-04-15,2020-03-09,Drenthe,0
2020-04-15,2020-03-10,Drenthe,0
2020-04-15,2020-03-11,Drenthe,0
2020-04-15,2020-03-12,Drenthe,0
2020-04-15,2020-03-13,Drenthe,0
2020-04-15,2020-03-14,Drenthe,0
2020-04-15,2020-03-15,Drenthe,1
2020-04-15,2020-03-16,Drenthe,0
2020-04-15,2020-03-17,Drenthe,2
2020-04-15,2020-03-18,Drenthe,0
2020-04-15,2020-03-19,Drenthe,1
2020-04-15,2020-03-20,Drenthe,2
2020-04-15,2020-03-21,Drenthe,3
2020-04-15,2020-03-22,Drenthe,3
2020-04-15,2020-03-23,Drenthe,2
2020-04-15,2020-03-24,Drenthe,3
2020-04-15,2020-03-25,Drenthe,7
2020-04-15,2020-03-26,Drenthe,4
2020-04-15,2020-03-27,Drenthe,7
2020-04-15,2020-03-28,Drenthe,11
2020-04-15,2020-03-29,Drenthe,4
2020-04-15,2020-03-30,Drenthe,2
2020-04-15,2020-03-31,Drenthe,4
2020-04-15,2020-04-01,Drenthe,3
2020-04-15,2020-04-02,Drenthe,4
2020-04-15,2020-04-03,Drenthe,3
2020-04-15,2020-04-04,Drenthe,3
2020-04-15,2020-04-05,Drenthe,2
2020-04-15,2020-04-06,Drenthe,2
2020-04-15,2020-04-07,Drenthe,5
2020-04-15,2020-04-08,Drenthe,2
2020-04-15,2020-04-09,Drenthe,0
2020-04-15,2020-04-10,Drenthe,1
2020-04-15,2020-04-11,Drenthe,0
2020-04-15,2020-04-12,Drenthe,0
2020-04-15,2020-04-13,Drenthe,0
2020-04-15,2020-04-14,Drenthe,0
2020-04-15,2020-04-15,Drenthe,0
2020-04-15,2020-02-27,Groningen,0
2020-04-15,2020-02-28,Groningen,0
2020-04-15,2020-02-29,Groningen,0
2020-04-15,2020-03-01,Groningen,0
2020-04-15,2020-03-02,Groningen,0
2020-04-15,2020-03-03,Groningen,0
2020-04-15,2020-03-04,Groningen,0
2020-04-15,2020-03-05,Groningen,0
2020-04-15,2020-03-06,Groningen,0
2020-04-15,2020-03-07,Groningen,0
2020-04-15,2020-03-08,Groningen,0
2020-04-15,2020-03-09,Groningen,0
2020-04-15,2020-03-10,Groningen,0
2020-04-15,2020-03-11,Groningen,1
2020-04-15,2020-03-12,Groningen,0
2020-04-15,2020-03-13,Groningen,0
2020-04-15,2020-03-14,Groningen,1
2020-04-15,2020-03-15,Groningen,0
2020-04-15,2020-03-16,Groningen,0
2020-04-15,2020-03-17,Groningen,0
2020-04-15,2020-03-18,Groningen,1
2020-04-15,2020-03-19,Groningen,1
2020-04-15,2020-03-20,Groningen,2
2020-04-15,2020-03-21,Groningen,0
2020-04-15,2020-03-22,Groningen,0
2020-04-15,2020-03-23,Groningen,1
2020-04-15,2020-03-24,Groningen,10
2020-04-15,2020-03-25,Groningen,5
2020-04-15,2020-03-26,Groningen,7
2020-04-15,2020-03-27,Groningen,2
2020-04-15,2020-03-28,Groningen,5
2020-04-15,2020-03-29,Groningen,4
2020-04-15,2020-03-30,Groningen,2
2020-04-15,2020-03-31,Groningen,3
2020-04-15,2020-04-01,Groningen,2
2020-04-15,2020-04-02,Groningen,1
2020-04-15,2020-04-03,Groningen,2
2020-04-15,2020-04-04,Groningen,3
2020-04-15,2020-04-05,Groningen,1
2020-04-15,2020-04-06,Groningen,2
2020-04-15,2020-04-07,Groningen,2
2020-04-15,2020-04-08,Groningen,0
2020-04-15,2020-04-09,Groningen,3
2020-04-15,2020-04-10,Groningen,3
2020-04-15,2020-04-11,Groningen,2
2020-04-15,2020-04-12,Groningen,1
2020-04-15,2020-04-13,Groningen,0
2020-04-15,2020-04-14,Groningen,0
2020-04-15,2020-04-15,Groningen,0
2020-04-15,2020-02-27,Overijssel,0
2020-04-15,2020-02-28,Overijssel,0
2020-04-15,2020-02-29,Overijssel,0
2020-04-15,2020-03-01,Overijssel,0
2020-04-15,2020-03-02,Overijssel,0
2020-04-15,2020-03-03,Overijssel,0
2020-04-15,2020-03-04,Overijssel,0
2020-04-15,2020-03-05,Overijssel,2
2020-04-15,2020-03-06,Overijssel,0
2020-04-15,2020-03-07,Overijssel,0
2020-04-15,2020-03-08,Overijssel,0
2020-04-15,2020-03-09,Overijssel,0
2020-04-15,2020-03-10,Overijssel,0
2020-04-15,2020-03-11,Overijssel,0
2020-04-15,2020-03-12,Overijssel,0
2020-04-15,2020-03-13,Overijssel,1
2020-04-15,2020-03-14,Overijssel,0
2020-04-15,2020-03-15,Overijssel,4
2020-04-15,2020-03-16,Overijssel,4
2020-04-15,2020-03-17,Overijssel,0
2020-04-15,2020-03-18,Overijssel,3
2020-04-15,2020-03-19,Overijssel,14
2020-04-15,2020-03-20,Overijssel,16
2020-04-15,2020-03-21,Overijssel,12
2020-04-15,2020-03-22,Overijssel,20
2020-04-15,2020-03-23,Overijssel,17
2020-04-15,2020-03-24,Overijssel,19
2020-04-15,2020-03-25,Overijssel,28
2020-04-15,2020-03-26,Overijssel,24
2020-04-15,2020-03-27,Overijssel,30
2020-04-15,2020-03-28,Overijssel,44
2020-04-15,2020-03-29,Overijssel,20
2020-04-15,2020-03-30,Overijssel,15
2020-04-15,2020-03-31,Overijssel,25
2020-04-15,2020-04-01,Overijssel,26
2020-04-15,2020-04-02,Overijssel,15
2020-04-15,2020-04-03,Overijssel,27
2020-04-15,2020-04-04,Overijssel,20
2020-04-15,2020-04-05,Overijssel,14
2020-04-15,2020-04-06,Overijssel,11
2020-04-15,2020-04-07,Overijssel,15
2020-04-15,2020-04-08,Overijssel,13
2020-04-15,2020-04-09,Overijssel,14
2020-04-15,2020-04-10,Overijssel,4
2020-04-15,2020-04-11,Overijssel,10
2020-04-15,2020-04-12,Overijssel,11
2020-04-15,2020-04-13,Overijssel,3
2020-04-15,2020-04-14,Overijssel,4
2020-04-15,2020-04-15,Overijssel,0
2020-04-15,2020-02-27,Utrecht,0
2020-04-15,2020-02-28,Utrecht,0
2020-04-15,2020-02-29,Utrecht,0
2020-04-15,2020-03-01,Utrecht,0
2020-04-15,2020-03-02,Utrecht,0
2020-04-15,2020-03-03,Utrecht,1
2020-04-15,2020-03-04,Utrecht,2
2020-04-15,2020-03-05,Utrecht,1
2020-04-15,2020-03-06,Utrecht,0
2020-04-15,2020-03-07,Utrecht,0
2020-04-15,2020-03-08,Utrecht,1
2020-04-15,2020-03-09,Utrecht,2
2020-04-15,2020-03-10,Utrecht,0
2020-04-15,2020-03-11,Utrecht,1
2020-04-15,2020-03-12,Utrecht,0
2020-04-15,2020-03-13,Utrecht,4
2020-04-15,2020-03-14,Utrecht,5
2020-04-15,2020-03-15,Utrecht,5
2020-04-15,2020-03-16,Utrecht,4
2020-04-15,2020-03-17,Utrecht,3
2020-04-15,2020-03-18,Utrecht,5
2020-04-15,2020-03-19,Utrecht,14
2020-04-15,2020-03-20,Utrecht,18
2020-04-15,2020-03-21,Utrecht,18
2020-04-15,2020-03-22,Utrecht,21
2020-04-15,2020-03-23,Utrecht,21
2020-04-15,2020-03-24,Utrecht,42
2020-04-15,2020-03-25,Utrecht,41
2020-04-15,2020-03-26,Utrecht,29
2020-04-15,2020-03-27,Utrecht,40
2020-04-15,2020-03-28,Utrecht,22
2020-04-15,2020-03-29,Utrecht,28
2020-04-15,2020-03-30,Utrecht,28
2020-04-15,2020-03-31,Utrecht,32
2020-04-15,2020-04-01,Utrecht,43
2020-04-15,2020-04-02,Utrecht,37
2020-04-15,2020-04-03,Utrecht,38
2020-04-15,2020-04-04,Utrecht,18
2020-04-15,2020-04-05,Utrecht,19
2020-04-15,2020-04-06,Utrecht,17
2020-04-15,2020-04-07,Utrecht,22
2020-04-15,2020-04-08,Utrecht,11
2020-04-15,2020-04-09,Utrecht,16
2020-04-15,2020-04-10,Utrecht,11
2020-04-15,2020-04-11,Utrecht,10
2020-04-15,2020-04-12,Utrecht,10
2020-04-15,2020-04-13,Utrecht,12
2020-04-15,2020-04-14,Utrecht,9
2020-04-15,2020-04-15,Utrecht,1
2020-04-15,2020-02-27,Flevoland,0
2020-04-15,2020-02-28,Flevoland,0
2020-04-15,2020-02-29,Flevoland,0
2020-04-15,2020-03-01,Flevoland,0
2020-04-15,2020-03-02,Flevoland,0
2020-04-15,2020-03-03,Flevoland,1
2020-04-15,2020-03-04,Flevoland,0
2020-04-15,2020-03-05,Flevoland,0
2020-04-15,2020-03-06,Flevoland,0
2020-04-15,2020-03-07,Flevoland,0
2020-04-15,2020-03-08,Flevoland,0
2020-04-15,2020-03-09,Flevoland,0
2020-04-15,2020-03-10,Flevoland,0
2020-04-15,2020-03-11,Flevoland,1
2020-04-15,2020-03-12,Flevoland,1
2020-04-15,2020-03-13,Flevoland,0
2020-04-15,2020-03-14,Flevoland,0
2020-04-15,2020-03-15,Flevoland,2
2020-04-15,2020-03-16,Flevoland,3
2020-04-15,2020-03-17,Flevoland,4
2020-04-15,2020-03-18,Flevoland,5
2020-04-15,2020-03-19,Flevoland,3
2020-04-15,2020-03-20,Flevoland,11
2020-04-15,2020-03-21,Flevoland,8
2020-04-15,2020-03-22,Flevoland,4
2020-04-15,2020-03-23,Flevoland,1
2020-04-15,2020-03-24,Flevoland,8
2020-04-15,2020-03-25,Flevoland,6
2020-04-15,2020-03-26,Flevoland,9
2020-04-15,2020-03-27,Flevoland,12
2020-04-15,2020-03-28,Flevoland,11
2020-04-15,2020-03-29,Flevoland,9
2020-04-15,2020-03-30,Flevoland,12
2020-04-15,2020-03-31,Flevoland,20
2020-04-15,2020-04-01,Flevoland,5
2020-04-15,2020-04-02,Flevoland,12
2020-04-15,2020-04-03,Flevoland,5
2020-04-15,2020-04-04,Flevoland,7
2020-04-15,2020-04-05,Flevoland,5
2020-04-15,2020-04-06,Flevoland,6
2020-04-15,2020-04-07,Flevoland,8
2020-04-15,2020-04-08,Flevoland,4
2020-04-15,2020-04-09,Flevoland,3
2020-04-15,2020-04-10,Flevoland,7
2020-04-15,2020-04-11,Flevoland,1
2020-04-15,2020-04-12,Flevoland,5
2020-04-15,2020-04-13,Flevoland,2
2020-04-15,2020-04-14,Flevoland,3
2020-04-15,2020-04-15,Flevoland,0
2020-04-15,2020-02-27,Limburg,0
2020-04-15,2020-02-28,Limburg,0
2020-04-15,2020-02-29,Limburg,0
2020-04-15,2020-03-01,Limburg,0
2020-04-15,2020-03-02,Limburg,0
2020-04-15,2020-03-03,Limburg,0
2020-04-15,2020-03-04,Limburg,1
2020-04-15,2020-03-05,Limburg,0
2020-04-15,2020-03-06,Limburg,0
2020-04-15,2020-03-07,Limburg,3
2020-04-15,2020-03-08,Limburg,0
2020-04-15,2020-03-09,Limburg,3
2020-04-15,2020-03-10,Limburg,5
2020-04-15,2020-03-11,Limburg,9
2020-04-15,2020-03-12,Limburg,5
2020-04-15,2020-03-13,Limburg,10
2020-04-15,2020-03-14,Limburg,15
2020-04-15,2020-03-15,Limburg,5
2020-04-15,2020-03-16,Limburg,29
2020-04-15,2020-03-17,Limburg,23
2020-04-15,2020-03-18,Limburg,20
2020-04-15,2020-03-19,Limburg,44
2020-04-15,2020-03-20,Limburg,46
2020-04-15,2020-03-21,Limburg,33
2020-04-15,2020-03-22,Limburg,50
2020-04-15,2020-03-23,Limburg,32
2020-04-15,2020-03-24,Limburg,86
2020-04-15,2020-03-25,Limburg,53
2020-04-15,2020-03-26,Limburg,66
2020-04-15,2020-03-27,Limburg,83
2020-04-15,2020-03-28,Limburg,48
2020-04-15,2020-03-29,Limburg,88
2020-04-15,2020-03-30,Limburg,39
2020-04-15,2020-03-31,Limburg,74
2020-04-15,2020-04-01,Limburg,42
2020-04-15,2020-04-02,Limburg,54
2020-04-15,2020-04-03,Limburg,46
2020-04-15,2020-04-04,Limburg,47
2020-04-15,2020-04-05,Limburg,41
2020-04-15,2020-04-06,Limburg,35
2020-04-15,2020-04-07,Limburg,29
2020-04-15,2020-04-08,Limburg,37
2020-04-15,2020-04-09,Limburg,21
2020-04-15,2020-04-10,Limburg,24
2020-04-15,2020-04-11,Limburg,21
2020-04-15,2020-04-12,Limburg,16
2020-04-15,2020-04-13,Limburg,18
2020-04-15,2020-04-14,Limburg,11
2020-04-15,2020-04-15,Limburg,0
2020-04-15,2020-02-27,Noord-Brabant,1
2020-04-15,2020-02-28,Noord-Brabant,0
2020-04-15,2020-02-29,Noord-Brabant,2
2020-04-15,2020-03-01,Noord-Brabant,1
2020-04-15,2020-03-02,Noord-Brabant,2
2020-04-15,2020-03-03,Noord-Brabant,2
2020-04-15,2020-03-04,Noord-Brabant,1
2020-04-15,2020-03-05,Noord-Brabant,2
2020-04-15,2020-03-06,Noord-Brabant,4
2020-04-15,2020-03-07,Noord-Brabant,8
2020-04-15,2020-03-08,Noord-Brabant,12
2020-04-15,2020-03-09,Noord-Brabant,10
2020-04-15,2020-03-10,Noord-Brabant,11
2020-04-15,2020-03-11,Noord-Brabant,24
2020-04-15,2020-03-12,Noord-Brabant,26
2020-04-15,2020-03-13,Noord-Brabant,26
2020-04-15,2020-03-14,Noord-Brabant,14
2020-04-15,2020-03-15,Noord-Brabant,41
2020-04-15,2020-03-16,Noord-Brabant,48
2020-04-15,2020-03-17,Noord-Brabant,72
2020-04-15,2020-03-18,Noord-Brabant,74
2020-04-15,2020-03-19,Noord-Brabant,83
2020-04-15,2020-03-20,Noord-Brabant,77
2020-04-15,2020-03-21,Noord-Brabant,154
2020-04-15,2020-03-22,Noord-Brabant,80
2020-04-15,2020-03-23,Noord-Brabant,86
2020-04-15,2020-03-24,Noord-Brabant,194
2020-04-15,2020-03-25,Noord-Brabant,117
2020-04-15,2020-03-26,Noord-Brabant,107
2020-04-15,2020-03-27,Noord-Brabant,128
2020-04-15,2020-03-28,Noord-Brabant,121
2020-04-15,2020-03-29,Noord-Brabant,59
2020-04-15,2020-03-30,Noord-Brabant,83
2020-04-15,2020-03-31,Noord-Brabant,98
2020-04-15,2020-04-01,Noord-Brabant,44
2020-04-15,2020-04-02,Noord-Brabant,56
2020-04-15,2020-04-03,Noord-Brabant,52
2020-04-15,2020-04-04,Noord-Brabant,35
2020-04-15,2020-04-05,Noord-Brabant,36
2020-04-15,2020-04-06,Noord-Brabant,45
2020-04-15,2020-04-07,Noord-Brabant,43
2020-04-15,2020-04-08,Noord-Brabant,28
2020-04-15,2020-04-09,Noord-Brabant,31
2020-04-15,2020-04-10,Noord-Brabant,21
2020-04-15,2020-04-11,Noord-Brabant,9
2020-04-15,2020-04-12,Noord-Brabant,7
2020-04-15,2020-04-13,Noord-Brabant,25
2020-04-15,2020-04-14,Noord-Brabant,2
2020-04-15,2020-04-15,Noord-Brabant,0
2020-04-15,2020-02-27,Zeeland,0
2020-04-15,2020-02-28,Zeeland,0
2020-04-15,2020-02-29,Zeeland,0
2020-04-15,2020-03-01,Zeeland,0
2020-04-15,2020-03-02,Zeeland,0
2020-04-15,2020-03-03,Zeeland,0
2020-04-15,2020-03-04,Zeeland,0
2020-04-15,2020-03-05,Zeeland,0
2020-04-15,2020-03-06,Zeeland,0
2020-04-15,2020-03-07,Zeeland,0
2020-04-15,2020-03-08,Zeeland,0
2020-04-15,2020-03-09,Zeeland,0
2020-04-15,2020-03-10,Zeeland,0
2020-04-15,2020-03-11,Zeeland,0
2020-04-15,2020-03-12,Zeeland,0
2020-04-15,2020-03-13,Zeeland,2
2020-04-15,2020-03-14,Zeeland,4
2020-04-15,2020-03-15,Zeeland,2
2020-04-15,2020-03-16,Zeeland,3
2020-04-15,2020-03-17,Zeeland,1
2020-04-15,2020-03-18,Zeeland,3
2020-04-15,2020-03-19,Zeeland,3
2020-04-15,2020-03-20,Zeeland,9
2020-04-15,2020-03-21,Zeeland,1
2020-04-15,2020-03-22,Zeeland,3
2020-04-15,2020-03-23,Zeeland,2
2020-04-15,2020-03-24,Zeeland,9
2020-04-15,2020-03-25,Zeeland,9
2020-04-15,2020-03-26,Zeeland,11
2020-04-15,2020-03-27,Zeeland,5
2020-04-15,2020-03-28,Zeeland,4
2020-04-15,2020-03-29,Zeeland,8
2020-04-15,2020-03-30,Zeeland,2
2020-04-15,2020-03-31,Zeeland,9
2020-04-15,2020-04-01,Zeeland,5
2020-04-15,2020-04-02,Zeeland,4
2020-04-15,2020-04-03,Zeeland,1
2020-04-15,2020-04-04,Zeeland,6
2020-04-15,2020-04-05,Zeeland,7
2020-04-15,2020-04-06,Zeeland,1
2020-04-15,2020-04-07,Zeeland,2
2020-04-15,2020-04-08,Zeeland,5
2020-04-15,2020-04-09,Zeeland,3
2020-04-15,2020-04-10,Zeeland,0
2020-04-15,2020-04-11,Zeeland,1
2020-04-15,2020-04-12,Zeeland,1
2020-04-15,2020-04-13,Zeeland,1
2020-04-15,2020-04-14,Zeeland,0
2020-04-15,2020-04-15,Zeeland,0
2020-04-15,2020-02-27,Friesland,0
2020-04-15,2020-02-28,Friesland,0
2020-04-15,2020-02-29,Friesland,0
2020-04-15,2020-03-01,Friesland,0
2020-04-15,2020-03-02,Friesland,0
2020-04-15,2020-03-03,Friesland,0
2020-04-15,2020-03-04,Friesland,0
2020-04-15,2020-03-05,Friesland,0
2020-04-15,2020-03-06,Friesland,0
2020-04-15,2020-03-07,Friesland,0
2020-04-15,2020-03-08,Friesland,0
2020-04-15,2020-03-09,Friesland,0
2020-04-15,2020-03-10,Friesland,1
2020-04-15,2020-03-11,Friesland,1
2020-04-15,2020-03-12,Friesland,0
2020-04-15,2020-03-13,Friesland,0
2020-04-15,2020-03-14,Friesland,0
2020-04-15,2020-03-15,Friesland,1
2020-04-15,2020-03-16,Friesland,1
2020-04-15,2020-03-17,Friesland,2
2020-04-15,2020-03-18,Friesland,2
2020-04-15,2020-03-19,Friesland,4
2020-04-15,2020-03-20,Friesland,3
2020-04-15,2020-03-21,Friesland,1
2020-04-15,2020-03-22,Friesland,4
2020-04-15,2020-03-23,Friesland,2
2020-04-15,2020-03-24,Friesland,5
2020-04-15,2020-03-25,Friesland,10
2020-04-15,2020-03-26,Friesland,9
2020-04-15,2020-03-27,Friesland,2
2020-04-15,2020-03-28,Friesland,12
2020-04-15,2020-03-29,Friesland,3
2020-04-15,2020-03-30,Friesland,4
2020-04-15,2020-03-31,Friesland,7
2020-04-15,2020-04-01,Friesland,7
2020-04-15,2020-04-02,Friesland,3
2020-04-15,2020-04-03,Friesland,5
2020-04-15,2020-04-04,Friesland,3
2020-04-15,2020-04-05,Friesland,4
2020-04-15,2020-04-06,Friesland,0
2020-04-15,2020-04-07,Friesland,2
2020-04-15,2020-04-08,Friesland,3
2020-04-15,2020-04-09,Friesland,1
2020-04-15,2020-04-10,Friesland,0
2020-04-15,2020-04-11,Friesland,2
2020-04-15,2020-04-12,Friesland,3
2020-04-15,2020-04-13,Friesland,1
2020-04-15,2020-04-14,Friesland,2
2020-04-15,2020-04-15,Friesland,0
2020-04-15,2020-02-27,Gelderland,0
2020-04-15,2020-02-28,Gelderland,0
2020-04-15,2020-02-29,Gelderland,0
2020-04-15,2020-03-01,Gelderland,0
2020-04-15,2020-03-02,Gelderland,1
2020-04-15,2020-03-03,Gelderland,0
2020-04-15,2020-03-04,Gelderland,0
2020-04-15,2020-03-05,Gelderland,1
2020-04-15,2020-03-06,Gelderland,0
2020-04-15,2020-03-07,Gelderland,0
2020-04-15,2020-03-08,Gelderland,1
2020-04-15,2020-03-09,Gelderland,1
2020-04-15,2020-03-10,Gelderland,0
2020-04-15,2020-03-11,Gelderland,4
2020-04-15,2020-03-12,Gelderland,5
2020-04-15,2020-03-13,Gelderland,10
2020-04-15,2020-03-14,Gelderland,13
2020-04-15,2020-03-15,Gelderland,5
2020-04-15,2020-03-16,Gelderland,9
2020-04-15,2020-03-17,Gelderland,6
2020-04-15,2020-03-18,Gelderland,13
2020-04-15,2020-03-19,Gelderland,19
2020-04-15,2020-03-20,Gelderland,41
2020-04-15,2020-03-21,Gelderland,24
2020-04-15,2020-03-22,Gelderland,37
2020-04-15,2020-03-23,Gelderland,41
2020-04-15,2020-03-24,Gelderland,44
2020-04-15,2020-03-25,Gelderland,75
2020-04-15,2020-03-26,Gelderland,49
2020-04-15,2020-03-27,Gelderland,69
2020-04-15,2020-03-28,Gelderland,58
2020-04-15,2020-03-29,Gelderland,33
2020-04-15,2020-03-30,Gelderland,48
2020-04-15,2020-03-31,Gelderland,59
2020-04-15,2020-04-01,Gelderland,43
2020-04-15,2020-04-02,Gelderland,50
2020-04-15,2020-04-03,Gelderland,38
2020-04-15,2020-04-04,Gelderland,25
2020-04-15,2020-04-05,Gelderland,28
2020-04-15,2020-04-06,Gelderland,32
2020-04-15,2020-04-07,Gelderland,28
2020-04-15,2020-04-08,Gelderland,24
2020-04-15,2020-04-09,Gelderland,33
2020-04-15,2020-04-10,Gelderland,33
2020-04-15,2020-04-11,Gelderland,15
2020-04-15,2020-04-12,Gelderland,14
2020-04-15,2020-04-13,Gelderland,11
2020-04-15,2020-04-14,Gelderland,9
2020-04-15,2020-04-15,Gelderland,0
2020-04-15,2020-02-27,Noord-Holland,0
2020-04-15,2020-02-28,Noord-Holland,0
2020-04-15,2020-02-29,Noord-Holland,0
2020-04-15,2020-03-01,Noord-Holland,0
2020-04-15,2020-03-02,Noord-Holland,0
2020-04-15,2020-03-03,Noord-Holland,1
2020-04-15,2020-03-04,Noord-Holland,0
2020-04-15,2020-03-05,Noord-Holland,0
2020-04-15,2020-03-06,Noord-Holland,1
2020-04-15,2020-03-07,Noord-Holland,1
2020-04-15,2020-03-08,Noord-Holland,0
2020-04-15,2020-03-09,Noord-Holland,0
2020-04-15,2020-03-10,Noord-Holland,0
2020-04-15,2020-03-11,Noord-Holland,1
2020-04-15,2020-03-12,Noord-Holland,2
2020-04-15,2020-03-13,Noord-Holland,7
2020-04-15,2020-03-14,Noord-Holland,9
2020-04-15,2020-03-15,Noord-Holland,7
2020-04-15,2020-03-16,Noord-Holland,2
2020-04-15,2020-03-17,Noord-Holland,14
2020-04-15,2020-03-18,Noord-Holland,25
2020-04-15,2020-03-19,Noord-Holland,29
2020-04-15,2020-03-20,Noord-Holland,39
2020-04-15,2020-03-21,Noord-Holland,36
2020-04-15,2020-03-22,Noord-Holland,29
2020-04-15,2020-03-23,Noord-Holland,59
2020-04-15,2020-03-24,Noord-Holland,87
2020-04-15,2020-03-25,Noord-Holland,65
2020-04-15,2020-03-26,Noord-Holland,76
2020-04-15,2020-03-27,Noord-Holland,62
2020-04-15,2020-03-28,Noord-Holland,74
2020-04-15,2020-03-29,Noord-Holland,87
2020-04-15,2020-03-30,Noord-Holland,49
2020-04-15,2020-03-31,Noord-Holland,75
2020-04-15,2020-04-01,Noord-Holland,72
2020-04-15,2020-04-02,Noord-Holland,47
2020-04-15,2020-04-03,Noord-Holland,54
2020-04-15,2020-04-04,Noord-Holland,44
2020-04-15,2020-04-05,Noord-Holland,35
2020-04-15,2020-04-06,Noord-Holland,33
2020-04-15,2020-04-07,Noord-Holland,39
2020-04-15,2020-04-08,Noord-Holland,26
2020-04-15,2020-04-09,Noord-Holland,29
2020-04-15,2020-04-10,Noord-Holland,17
2020-04-15,2020-04-11,Noord-Holland,24
2020-04-15,2020-04-12,Noord-Holland,8
2020-04-15,2020-04-13,Noord-Holland,13
2020-04-15,2020-04-14,Noord-Holland,10
2020-04-15,2020-04-15,Noord-Holland,0
2020-04-15,2020-02-27,Zuid-Holland,0
2020-04-15,2020-02-28,Zuid-Holland,0
2020-04-15,2020-02-29,Zuid-Holland,0
2020-04-15,2020-03-01,Zuid-Holland,0
2020-04-15,2020-03-02,Zuid-Holland,0
2020-04-15,2020-03-03,Zuid-Holland,1
2020-04-15,2020-03-04,Zuid-Holland,0
2020-04-15,2020-03-05,Zuid-Holland,0
2020-04-15,2020-03-06,Zuid-Holland,1
2020-04-15,2020-03-07,Zuid-Holland,1
2020-04-15,2020-03-08,Zuid-Holland,0
2020-04-15,2020-03-09,Zuid-Holland,1
2020-04-15,2020-03-10,Zuid-Holland,2
2020-04-15,2020-03-11,Zuid-Holland,1
2020-04-15,2020-03-12,Zuid-Holland,4
2020-04-15,2020-03-13,Zuid-Holland,4
2020-04-15,2020-03-14,Zuid-Holland,4
2020-04-15,2020-03-15,Zuid-Holland,5
2020-04-15,2020-03-16,Zuid-Holland,19
2020-04-15,2020-03-17,Zuid-Holland,17
2020-04-15,2020-03-18,Zuid-Holland,23
2020-04-15,2020-03-19,Zuid-Holland,26
2020-04-15,2020-03-20,Zuid-Holland,42
2020-04-15,2020-03-21,Zuid-Holland,38
2020-04-15,2020-03-22,Zuid-Holland,39
2020-04-15,2020-03-23,Zuid-Holland,56
2020-04-15,2020-03-24,Zuid-Holland,52
2020-04-15,2020-03-25,Zuid-Holland,83
2020-04-15,2020-03-26,Zuid-Holland,101
2020-04-15,2020-03-27,Zuid-Holland,100
2020-04-15,2020-03-28,Zuid-Holland,77
2020-04-15,2020-03-29,Zuid-Holland,53
2020-04-15,2020-03-30,Zuid-Holland,63
2020-04-15,2020-03-31,Zuid-Holland,92
2020-04-15,2020-04-01,Zuid-Holland,55
2020-04-15,2020-04-02,Zuid-Holland,60
2020-04-15,2020-04-03,Zuid-Holland,70
2020-04-15,2020-04-04,Zuid-Holland,75
2020-04-15,2020-04-05,Zuid-Holland,56
2020-04-15,2020-04-06,Zuid-Holland,49
2020-04-15,2020-04-07,Zuid-Holland,60
2020-04-15,2020-04-08,Zuid-Holland,52
2020-04-15,2020-04-09,Zuid-Holland,34
2020-04-15,2020-04-10,Zuid-Holland,36
2020-04-15,2020-04-11,Zuid-Holland,30
2020-04-15,2020-04-12,Zuid-Holland,19
2020-04-15,2020-04-13,Zuid-Holland,19
2020-04-15,2020-04-14,Zuid-Holland,20
2020-04-15,2020-04-15,Zuid-Holland,0
